xlow	xhigh	val	errminus	errplus
2.796000e+00	2.808000e+00	2.000000e+00	0.000000e+00	0.000000e+00
2.808000e+00	2.820000e+00	3.333333e+00	1.201850e+00	1.201850e+00
2.820000e+00	2.832000e+00	3.000000e+00	nan	nan
2.832000e+00	2.844000e+00	5.000000e+00	1.290994e+00	1.290994e+00
2.844000e+00	2.856000e+00	2.000000e+00	8.366600e-01	8.366600e-01
2.856000e+00	2.868000e+00	3.000000e+00	8.164966e-01	8.164966e-01
2.868000e+00	2.880000e+00	nan	nan	nan
2.880000e+00	2.892000e+00	3.500000e+00	1.500000e+00	1.500000e+00
2.892000e+00	2.904000e+00	nan	nan	nan
2.904000e+00	2.916000e+00	0.000000e+00	nan	nan
2.916000e+00	2.928000e+00	5.000000e+00	nan	nan
2.928000e+00	2.940000e+00	3.000000e+00	nan	nan
2.940000e+00	2.952000e+00	2.500000e+00	5.000000e-01	5.000000e-01
2.952000e+00	2.964000e+00	1.000000e+00	nan	nan
2.964000e+00	2.976000e+00	nan	nan	nan
2.976000e+00	2.988000e+00	nan	nan	nan
2.988000e+00	3.000000e+00	1.000000e+00	nan	nan
